s,i,w,Tag,?*?,l,x,p,g,f,sent_id,Case,Number,Type,Polarity,Reflex,Polite,Evident,Aspect,Person,Voice,Mood,type,Tense,cat
954,13,bölümünden,O,,bölüm,NOUN,Noun,14,amod,bio_190,Abl,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
954,14,Birol,O,,Birol,PROPN,Prop,2,conj,bio_190,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
954,15,",",PUNCT,,",",PUNCT,PUNCT,16,PUNCT,bio_190,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
954,16,Burhan,O,,Burhan,PROPN,Prop,2,conj,bio_190,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
954,17,",",PUNCT,,",",PUNCT,PUNCT,19,PUNCT,bio_190,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
954,18,Postane,O,,postane,NOUN,Noun,19,nmod:poss,bio_190,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
954,19,müdürü,O,,müdür,NOUN,Noun,2,conj,bio_190,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
954,20,ve,O,,ve,CCONJ,Conj,22,cc,bio_190,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
954,21,jetoncu,O,,jetoncu,NOUN,Noun,22,amod,bio_190,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
954,22,kız,O,,kız,ADJ,NAdj,2,conj,bio_190,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
954,23,",",PUNCT,,",",PUNCT,PUNCT,24,PUNCT,bio_190,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
954,24,Mehmet,O,,Mehmet,PROPN,Prop,2,conj,bio_190,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
954,25,Ulusoy,O,,Ulusoy,PROPN,Prop,24,flat,bio_190,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
954,26,",",PUNCT,,",",PUNCT,PUNCT,28,PUNCT,bio_190,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
954,27,heykeltıraş,O,,heykeltıraş,NOUN,Noun,28,amod,bio_190,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
954,28,Metin,O,,Metin,PROPN,Prop,2,conj,bio_190,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
954,29,...,PUNCT,,...,PUNCT,PUNCT,28,PUNCT,bio_190,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
956,1,Her,B-Subj,,her,DET,Det,2,det,bio_1701,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
956,2,şey,I-Subjj,,şey,NOUN,Noun,9,nsubj,bio_1701,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
956,3,son,B-Pred,,son,ADJ,Adj,4,amod,bio_1701,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
956,4,zamanlarda,I-Pred,,zaman,NOUN,Noun,6,obl,bio_1701,Loc,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
956,5,moda,I-Pred,,mod,NOUN,Noun,6,obj,bio_1701,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
956,6,olan,I-Pred,,ol,VERB,Verb,8,acl,bio_1701,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,bio
956,7,kasaba,I-Pred,,kasaba,NOUN,Noun,8,nmod:poss,bio_1701,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
956,8,filmlerindeki,I-Pred,,film,NOUN,Noun,9,amod,bio_1701,Loc,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
956,9,gibi,I-Pred,,gibi,ADP,PCNom,0,root,bio_1701,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
956,10,ydi,I-Pred,,i,AUX,Zero,9,cop,bio_1701,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
956,11,.,PUNCT,,.,PUNCT,PUNCT,9,PUNCT,bio_1701,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
957,1,Her,B-Subj,,her,DET,Det,2,det,bio_1701,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
957,2,şey,I-Subjj,,şey,NOUN,Noun,9,nsubj,bio_1701,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
957,3,son,B-Pred,,son,ADJ,Adj,4,amod,bio_1701,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
957,4,zamanlarda,I-Pred,,zaman,NOUN,Noun,6,obl,bio_1701,Loc,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
957,5,moda,I-Pred,,mod,NOUN,Noun,6,obj,bio_1701,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
957,6,olan,I-Pred,,ol,VERB,Verb,8,acl,bio_1701,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,bio
957,7,kasaba,I-Pred,,kasaba,NOUN,Noun,8,nmod:poss,bio_1701,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
957,8,filmlerindeki,I-Pred,,film,NOUN,Noun,9,amod,bio_1701,Loc,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
957,9-10,gibiydi,I-Pred,,_,_,_,0,_,bio_1701,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
957,11,.,PUNCT,,.,PUNCT,PUNCT,9,PUNCT,bio_1701,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
960,1,Benzerlerini,B-AdverbialComp,,benzer,NOUN,Noun,4,obj,bio_1188,Acc,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
960,2,başka,I-AdverbialComp,,başka,ADJ,Adj,3,amod,bio_1188,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
960,3,yerde,I-AdverbialComp,,yer,NOUN,Noun,4,obl,bio_1188,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
960,4,duyduğum,I-AdverbialComp,,duy,VERB,Verb,5,acl,bio_1188,_,_,_,Pos,_,_,_,Perf,_,_,_,_,Past,bio
960,5,zaman,I-AdverbialComp,,zaman,NOUN,Noun,13,obl,bio_1188,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
960,6,",",PUNCT,,",",PUNCT,PUNCT,13,PUNCT,bio_1188,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
960,7,bana,B-IndirectObj,,ben,PRON,Pers,13,obl,bio_1188,Dat,Sing,_,_,_,_,_,_,1,_,_,_,_,bio
960,8,İstanbul'u,B-DefiniteObj,,İstanbul,PROPN,Prop,13,obj,bio_1188,Acc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
960,9,veya,I-DefiniteObj,,veya,CCONJ,Conj,12,cc,bio_1188,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
960,10,İstanbul'un,I-DefiniteObj,,İstanbul,PROPN,Prop,12,nmod:poss,bio_1188,Gen,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
960,11,bir,I-DefiniteObj,,bir,DET,ANum,12,det,bio_1188,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
960,12,macerasını,I-DefiniteObj,,macera,NOUN,Noun,8,conj,bio_1188,Acc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
960,13,hatırlatır,B-Pred,,hatırla,VERB,Verb,0,root,bio_1188,_,Sing,_,Pos,_,_,_,Hab,3,Cau,_,_,Pres,bio
960,14,birlikte,B-Subj,,birlikte,ADV,Adverb,15,obl,bio_1188,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
960,15,yaşadığımız,I-Subjj,,yaşa,VERB,Verb,12,acl,bio_1188,_,_,_,Pos,_,_,_,Perf,_,_,_,_,Past,bio
960,16,...,PUNCT,,...,PUNCT,PUNCT,13,PUNCT,bio_1188,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
962,1,Tekneye,B-DefiniteObj,,tekne,NOUN,Noun,2,obl,bio_264,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
962,2,sabahlamak,I-DefiniteObj,,sabahla,VERB,Verb,4,advcl,bio_264,Nom,_,_,Pos,_,_,_,_,_,_,_,_,_,bio
962,3,için,I-DefiniteObj,,için,ADP,PCNom,2,case,bio_264,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
962,4,girdiğimi,I-DefiniteObj,,gir,VERB,Verb,15,ccomp,bio_264,Acc,Sing,_,Pos,_,_,_,Perf,3,_,_,_,Past,bio
962,5,ve,I-DefiniteObj,,ve,CCONJ,Conj,14,cc,bio_264,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
962,6,telsizi,I-DefiniteObj,,tel,PRON,Pers,14,obj,bio_264,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
962,7,gürültü,I-DefiniteObj,,gürültü,NOUN,Noun,10,advcl,bio_264,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
962,8,yapıp,I-DefiniteObj,,yap,VERB,Verb,7,compound:lvc,bio_264,_,_,_,Pos,_,_,_,_,_,_,_,_,_,bio
962,9,beni,I-DefiniteObj,,ben,PRON,Pers,10,obj,bio_264,Acc,Sing,_,_,_,_,_,_,1,_,_,_,_,bio
962,10,uyutmadığı,I-DefiniteObj,,uyu,VERB,Verb,14,advcl,bio_264,_,_,_,Neg,_,_,_,Perf,_,Cau,_,_,Past,bio
962,11,için,I-DefiniteObj,,için,ADP,PCNom,10,case,bio_264,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
962,12,kapatmak,I-DefiniteObj,,kapa,VERB,Verb,13,nmod:poss,bio_264,Nom,_,_,Pos,_,_,_,_,_,Cau,_,_,_,bio
962,13,niyetiyle,I-DefiniteObj,,niyet,NOUN,Noun,14,obl,bio_264,Ins,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
962,14,söktüğümü,I-DefiniteObj,,sök,NOUN,Noun,4,conj,bio_264,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
962,15,söyledim,B-Pred,,söyle,VERB,Verb,0,root,bio_264,_,Sing,_,Pos,_,_,Fh,Perf,1,_,_,_,Past,bio
962,16,.,PUNCT,,.,PUNCT,PUNCT,15,PUNCT,bio_264,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
972,1,Yabancı,B-Subj,,yabancı,ADJ,NAdj,2,amod,bio_1355,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
972,2,Sermaye,I-Subjj,,sermaye,NOUN,Noun,13,obl,bio_1355,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
972,3,için,I-Subjj,,için,ADP,PCNom,2,case,bio_1355,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
972,4,ülkemizde,I-Subjj,,ülke,NOUN,Noun,12,obl,bio_1355,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
972,5,yatırıma,I-Subjj,,yatırım,NOUN,Noun,6,obl,bio_1355,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
972,6,özendirici,I-Subjj,,özen,NOUN,Noun,7,acl,bio_1355,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
972,7,tedbirlerin,I-Subjj,,tedbir,NOUN,Noun,12,nsubj,bio_1355,Gen,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
972,8,daha,I-Subjj,,daha,ADV,Adverb,9,advmod,bio_1355,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
972,9,objektif,I-Subjj,,objektif,ADJ,Adj,11,amod,bio_1355,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
972,10,bir,I-Subjj,,bir,DET,ANum,11,det,bio_1355,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
972,11,şekilde,I-Subjj,,şekil,NOUN,Noun,12,obl,bio_1355,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
972,12,alınması,I-Subjj,,alın,VERB,Verb,13,csubj,bio_1355,Nom,Sing,_,Pos,_,_,_,_,3,_,_,_,_,bio
972,13,gerekli,B-Pred,,gerek,ADJ,NAdj,0,root,bio_1355,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
972,14,dir,I-Pred,,i,AUX,Zero,13,cop,bio_1355,_,Sing,_,_,_,_,_,Perf,3,_,Gen,_,Pres,bio
972,15,.,PUNCT,,.,PUNCT,PUNCT,13,PUNCT,bio_1355,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
973,1,Yabancı,B-Subj,,yabancı,ADJ,NAdj,2,amod,bio_1355,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
973,2,Sermaye,I-Subjj,,sermaye,NOUN,Noun,13,obl,bio_1355,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
973,3,için,I-Subjj,,için,ADP,PCNom,2,case,bio_1355,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
973,4,ülkemizde,I-Subjj,,ülke,NOUN,Noun,12,obl,bio_1355,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
973,5,yatırıma,I-Subjj,,yatırım,NOUN,Noun,6,obl,bio_1355,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
973,6,özendirici,I-Subjj,,özen,NOUN,Noun,7,acl,bio_1355,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
973,7,tedbirlerin,I-Subjj,,tedbir,NOUN,Noun,12,nsubj,bio_1355,Gen,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
973,8,daha,I-Subjj,,daha,ADV,Adverb,9,advmod,bio_1355,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
973,9,objektif,I-Subjj,,objektif,ADJ,Adj,11,amod,bio_1355,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
973,10,bir,I-Subjj,,bir,DET,ANum,11,det,bio_1355,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
973,11,şekilde,I-Subjj,,şekil,NOUN,Noun,12,obl,bio_1355,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
973,12,alınması,I-Subjj,,alın,VERB,Verb,13,csubj,bio_1355,Nom,Sing,_,Pos,_,_,_,_,3,_,_,_,_,bio
973,13-14,gereklidir,B-Pred,,_,_,_,0,_,bio_1355,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
973,15,.,PUNCT,,.,PUNCT,PUNCT,13,PUNCT,bio_1355,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
974,1,Neresi,B-DefiniteObj,,Nere,NOUN,Noun,2,obj,bio_806,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
974,2,olduğunu,I-DefiniteObj,,ol,VERB,Verb,3,ccomp,bio_806,Acc,Sing,_,Pos,_,_,_,Perf,3,_,_,_,Past,bio
974,3,hatırlamıyorum,B-Pred,,hatırla,VERB,Verb,0,root,bio_806,_,Sing,_,Neg,_,_,_,Prog,1,_,_,_,Pres,bio
974,4,ama,O,,ama,CCONJ,Conj,14,cc,bio_806,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
974,5,daha,B-AdverbialComp,,daha,ADV,Adverb,6,advmod,bio_806,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
974,6,sonra,I-AdverbialComp,,sonra,ADV,Adverb,14,advmod,bio_806,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
974,7,tekrar,I-AdverbialComp,,tekrar,ADV,Adverb,14,advmod,bio_806,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
974,8,Türk,B-AdverbialComp,,Türk,ADJ,Adj,9,amod,bio_806,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
974,9,gazetecilerle,I-AdverbialComp,,gazeteci,NOUN,Noun,14,nmod,bio_806,Ins,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
974,10,bir,B-IndefiniteObj,,bir,DET,ANum,12,det,bio_806,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
974,11,basın,I-IndefiniteObj,,basın,NOUN,Noun,12,nmod:poss,bio_806,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
974,12,toplantısı,I-DefiniteObj,,toplantı,NOUN,Noun,14,obj,bio_806,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
974,13,daha,O,,daha,ADV,Adverb,14,advmod,bio_806,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
974,14,düzenledi,B-Pred,,düzenle,VERB,Verb,3,conj,bio_806,_,Sing,_,Pos,_,_,Fh,Perf,3,_,_,_,Past,bio
974,15,;,PUNCT,,;,PUNCT,PUNCT,23,PUNCT,bio_806,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
974,16,yine,O,,yine,ADV,Adverb,23,advmod,bio_806,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
974,17,Asil,B-Pred,?*?,asil,ADJ,Adj,22,amod,bio_806,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
974,18,Nadir'e,I-Pred,,nadir,PROPN,Prop,17,flat,bio_806,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
974,19,ait,I-Pred,,ait,ADP,PCDat,17,case,bio_806,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
974,20,bir,I-Pred,,bir,DET,ANum,22,det,bio_806,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
974,21,tatil,I-Pred,,tatil,NOUN,Noun,22,nmod:poss,bio_806,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
974,22,köyü,I-Pred,,köy,NOUN,Noun,23,nsubj,bio_806,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
974,23,olabilir,I-Pred,,ol,VERB,Verb,3,conj,bio_806,_,Sing,_,Pos,_,_,_,Hab,3,_,Pot,_,Pres,bio
974,24,.,PUNCT,,.,PUNCT,PUNCT,23,PUNCT,bio_806,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
981,1,Evvela,B-AdverbialComp,,Evvela,ADV,Adverb,2,advmod,bio_1189,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
981,2,sakin,B-Pred,,sakin,NOUN,Noun,0,root,bio_1189,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
981,3,idim,I-Pred,,i,AUX,Verb,2,cop,bio_1189,_,Sing,_,Pos,_,_,Fh,Perf,1,_,_,_,Past,bio
981,4,.,PUNCT,,.,PUNCT,PUNCT,2,PUNCT,bio_1189,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
984,1,Mürettebattaki,B-Subj,,mürettebat,NOUN,Noun,2,amod,bio_266,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
984,2,arkadaşlar,I-Subjj,,arkadaş,NOUN,Noun,3,nsubj,bio_266,Nom,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
984,3,bana,B-IndirectObj,,ben,PRON,Pers,4,obl,bio_266,Dat,Sing,_,_,_,_,_,_,1,_,_,_,_,bio
984,4,alışıklar,B-Pred,,alışık,ADP,Ness,0,root,bio_266,Nom,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
984,5,.,PUNCT,,.,PUNCT,PUNCT,4,PUNCT,bio_266,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
985,1,Ya,B-Subj,,ya,CCONJ,Conj,19,cc,bio_558,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
985,2,da,I-Subjj,,da,CCONJ,Conj,1,fixed,bio_558,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
985,3,incecik,I-Subjj,,incecik,ADJ,Adj,5,amod,bio_558,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
985,4,bir,I-Subjj,,bir,DET,ANum,5,det,bio_558,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
985,5,ses,I-Subjj,,ses,NOUN,Noun,6,nmod:poss,bio_558,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
985,6,tonu,I-Subjj,,ton,NOUN,Noun,8,obl,bio_558,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
985,7,ile,I-Subjj,,ile,CCONJ,Conj,6,case,bio_558,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
985,8,yapılan,I-Subjj,,yap,VERB,Verb,10,acl,bio_558,_,_,_,Pos,_,_,_,_,_,Pass,_,_,Pres,bio
985,9,anons,I-Subjj,,anons,NOUN,Noun,10,nmod:poss,bio_558,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
985,10,sahibi,I-Subjj,,sahip,NOUN,Noun,19,nsubj,bio_558,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
985,11,",",PUNCT,,",",PUNCT,PUNCT,19,PUNCT,bio_558,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
985,12,1.90,O,,1.90,NUM,ANum,13,nummod,bio_558,_,_,Card,_,_,_,_,_,_,_,_,Card,_,bio
985,13,boyunda,O,,boy,NOUN,Noun,18,amod,bio_558,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
985,14,",",PUNCT,,",",PUNCT,PUNCT,15,PUNCT,bio_558,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
985,15,heybetli,B-Pred,,heybet,NOUN,Noun,13,conj,bio_558,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
985,16,ve,I-Pred,,ve,CCONJ,Conj,17,cc,bio_558,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
985,17,ihtişamlı,I-Pred,,ihtişam,ADJ,Adj,13,conj,bio_558,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
985,18,biri,I-Pred,,biri,PRON,Quant,19,obj,bio_558,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
985,19,olabilir,I-Pred,,ol,VERB,Verb,0,root,bio_558,_,Sing,_,Pos,_,_,_,Hab,3,_,Pot,_,Pres,bio
985,20,.,PUNCT,,.,PUNCT,PUNCT,19,PUNCT,bio_558,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
990,1,Rajans'tan,B-AdverbialComp,,Rajans',PROPN,Prop,7,obl,bio_1166,Abl,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
990,2,bir,I-AdverbialComp,,bir,DET,ANum,3,det,bio_1166,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
990,3,hafta,I-AdverbialComp,,hafta,NOUN,Noun,4,nmod:poss,bio_1166,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
990,4,sonrası,I-AdverbialComp,,sonra,NOUN,Noun,7,obl,bio_1166,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
990,5,için,I-AdverbialComp,,için,ADP,PCNom,4,case,bio_1166,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
990,6,randevu,I-AdverbialComp,,randevu,NOUN,Noun,11,advcl,bio_1166,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
990,7,alıp,I-AdverbialComp,,al,VERB,Verb,6,compound,bio_1166,_,_,_,Pos,_,_,_,_,_,_,_,_,_,bio
990,8,",",PUNCT,,",",PUNCT,PUNCT,7,PUNCT,bio_1166,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
990,9,hemen,B-AdverbialComp,,hemen,ADV,Adverb,11,advmod,bio_1166,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
990,10,Ankara'ya,B-IndirectObj,,Ankara,PROPN,Prop,11,obl,bio_1166,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
990,11,döndüm,B-Pred,,dön,VERB,Verb,0,root,bio_1166,_,Sing,_,Pos,_,_,Fh,Perf,1,_,_,_,Past,bio
990,12,ve,O,,ve,CCONJ,Conj,15,cc,bio_1166,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
990,13,derhal,B-AdverbialComp,,derhal,ADV,Adverb,15,advmod,bio_1166,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
990,14,Şahin'i,I-AdverbialComp,,Şahin,PROPN,Prop,15,obj,bio_1166,Acc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
990,15,arayıp,I-AdverbialComp,,ara,VERB,Verb,24,advcl,bio_1166,_,_,_,Pos,_,_,_,_,_,_,_,_,_,bio
990,16,",",PUNCT,,",",PUNCT,PUNCT,24,PUNCT,bio_1166,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
990,17,bana,B-DefiniteObj,,ben,PRON,Pers,18,obl,bio_1166,Dat,Sing,_,_,_,_,_,_,1,_,_,_,_,bio
990,18,söylenen,I-DefiniteObj,,söyle,VERB,Verb,24,acl,bio_1166,_,_,_,Pos,_,_,_,_,_,Pass,_,_,Pres,bio
990,19,ve,I-DefiniteObj,,ve,CCONJ,Conj,24,cc,bio_1166,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
990,20,belleğime,I-DefiniteObj,,bellek,PRON,Reflex,21,obj,bio_1166,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
990,21,kayıt,I-DefiniteObj,,kayıt,NOUN,Noun,23,acl,bio_1166,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
990,22,ettiğim,I-DefiniteObj,,et,VERB,Verb,21,compound:lvc,bio_1166,Nom,Sing,_,Pos,_,_,_,Perf,3,_,_,_,Past,bio
990,23,sorularımı,I-DefiniteObj,,soru,NOUN,Noun,24,obj,bio_1166,Acc,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
990,24,yönelttim,B-Pred,,yönel,VERB,Verb,11,conj,bio_1166,_,Sing,_,Pos,_,_,Fh,Perf,1,Cau,_,_,Past,bio
990,25,.,PUNCT,,.,PUNCT,PUNCT,24,PUNCT,bio_1166,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
992,1,Taleplerini,B-DefiniteObj,,talep,NOUN,Noun,2,obj,bio_72,Acc,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
992,2,söylüyor,B-Pred,,söyle,VERB,Verb,0,root,bio_72,_,Sing,_,Pos,_,_,_,Prog,3,_,_,_,Pres,bio
992,3,.,PUNCT,,.,PUNCT,PUNCT,2,PUNCT,bio_72,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
997,1,Defalarca,B-IndirectObj,,defalarca,ADV,Adverb,2,advmod,bio_758,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
997,2,olduğu,I-IndirectObj,,ol,VERB,Verb,3,acl,bio_758,_,_,_,Pos,_,_,_,Perf,_,_,_,_,Past,bio
997,3,ameliyatların,I-IndirectObj,,ameliyat,NOUN,Noun,4,nmod:poss,bio_758,Gen,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
997,4,birinden,I-IndirectObj,,biri,PRON,Quant,6,obl,bio_758,Abl,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
997,5,yeni,B-AdverbialComp,,yeni,ADV,Adj,6,advmod,bio_758,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
997,6,çıkmıştı,B-Pred,,çık,VERB,Verb,0,root,bio_758,_,Sing,_,Pos,_,_,Fh,Perf,3,_,_,_,Past,bio
997,7,.,PUNCT,,.,PUNCT,PUNCT,6,PUNCT,bio_758,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
999,1,İnekleri,B-Subj,,inek,NOUN,Noun,5,nsubj,bio_819,Nom,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
999,2,ailenin,B-DefiniteObj,,aile,NOUN,Noun,5,nmod:poss,bio_819,Gen,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
999,3,altıncı,I-DefiniteObj,,altın,ADJ,Adj,4,amod,bio_819,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
999,4,bireyi,I-DefiniteObj,,birey,NOUN,Noun,5,obj,bio_819,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
999,5,sayılıyordu,B-Pred,,say,VERB,Verb,0,root,bio_819,_,Sing,_,Pos,_,_,Fh,Perf,3,Pass,_,_,Past,bio
