s,i,w,Tag,,l,x,p,g,f,sent_id,Case,Number,Type,Polarity,Reflex,Polite,Evident,Aspect,Person,Voice,Mood,type,Tense,cat
1001,20,onunla,B-AdverbialComp,,on,PRON,Pers,31,nmod,ess_1249,Ins,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1001,21,ancak,O,,ancak,ADV,Adverb,31,advmod,ess_1249,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1001,22,birimiz,B-Subj,,biri,NUM,NNum,31,nmod:poss,ess_1249,Nom,Plur,_,_,_,_,_,_,1,_,_,_,_,ess
1001,23-24,ilgiliydik,B-Pred,,_,_,_,0,_,ess_1249,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1001,25,",",PUNCT,,",",PUNCT,PUNCT,31,PUNCT,ess_1249,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1001,26,onunla,B-Subj,,on,PRON,Pers,30,obl,ess_1249,Ins,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1001,27,en,I-Subjj,,en,ADV,Adverb,28,advmod,ess_1249,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1001,28,başta,I-Subjj,,baş,NOUN,Noun,30,obl,ess_1249,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1001,29,ilgi,I-Subjj,,ilgi,NOUN,Noun,30,obj,ess_1249,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1001,30,kurmuş,I-Subjj,,kur,VERB,Verb,31,acl,ess_1249,_,Sing,_,Pos,_,_,Nfh,_,3,_,_,_,Past,ess
1001,31,olanımız,I-Subjj,,ol,NOUN,Noun,14,conj,ess_1249,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1001,32,",",PUNCT,,",",PUNCT,PUNCT,48,PUNCT,ess_1249,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1001,33,bu,B-DefiniteObj,,bu,DET,Det,34,det,ess_1249,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1001,34,hepimizin,I-DefiniteObj,,hep,NOUN,Noun,35,nmod:poss,ess_1249,Gen,Plur,_,_,_,_,_,_,1,_,_,_,_,ess
1001,35,gözü,I-DefiniteObj,,göz,NOUN,Noun,36,obl,ess_1249,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1001,36,önünde,I-DefiniteObj,,ön,ADJ,NAdj,37,amod,ess_1249,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1001,37,olup,I-DefiniteObj,,ol,VERB,Verb,48,nmod,ess_1249,_,_,_,Pos,_,_,_,_,_,_,_,_,_,ess
1001,38,biten,I-DefiniteObj,,bit,VERB,Verb,37,compound,ess_1249,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,ess
1001,39,o,I-DefiniteObj,,o,DET,Det,48,det,ess_1249,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1001,40,küçük,I-DefiniteObj,,küçük,ADJ,Adj,48,amod,ess_1249,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1001,41,",",I-DefiniteObj,,",",PUNCT,PUNCT,48,PUNCT,ess_1249,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1001,42,o,I-DefiniteObj,,o,DET,Det,44,det,ess_1249,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1001,43,küçücük,I-DefiniteObj,,küçücük,ADJ,Adj,44,amod,ess_1249,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1001,44,olaycıktan,I-DefiniteObj,,olay,NOUN,Noun,45,obl,ess_1249,Abl,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1001,45,çıkartılması,I-DefiniteObj,,çık,VERB,Verb,46,obj,ess_1249,Nom,Sing,_,Pos,_,_,_,_,3,Pass,_,_,_,ess
1001,46,gereken,I-DefiniteObj,,gerek,VERB,Verb,47,acl,ess_1249,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,ess
1001,47,dersi,I-DefiniteObj,,ders,NOUN,Noun,48,nsubj,ess_1249,Acc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1001,48,çıkartmıştı,B-Pred,,çık,VERB,Verb,1,conj,ess_1249,_,Sing,_,Pos,_,_,Fh,Perf,3,Cau,_,_,Past,ess
1001,49,.,PUNCT,,.,PUNCT,PUNCT,48,PUNCT,ess_1249,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1003,1,Öyle,B-AdverbialComp,,öyle,ADV,Adverb,2,advmod,ess_1053,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1003,2,olsa,I-AdverbialComp,,ol,VERB,Verb,9,nmod,ess_1053,_,Sing,_,Pos,_,_,_,_,3,_,Des,_,_,ess
1003,3,bile,I-AdverbialComp,,bile,ADV,Adverb,2,advmod:emph,ess_1053,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1003,4,altın,B-Subj,,altın,ADJ,Adj,5,amod,ess_1053,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1003,5,düşmekle,B-AdverbialComp,,düş,VERB,Verb,9,nmod,ess_1053,Ins,_,_,Pos,_,_,_,_,_,_,_,_,_,ess
1003,6,değerinden,B-IndefiniteObj,,değer,NOUN,Noun,9,obl,ess_1053,Abl,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1003,7,bir,I-IndefiniteObj,,bir,NUM,ANum,9,nsubj,ess_1053,_,_,Card,_,_,_,_,_,_,_,_,Card,_,ess
1003,8,şey,I-IndefiniteObj,,şey,NOUN,Noun,7,compound,ess_1053,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1003,9,kaybetmez,I-Pred,,kaybet,VERB,Verb,0,root,ess_1053,_,Sing,_,Neg,_,_,_,Hab,3,_,_,_,Pres,ess
1003,10,.,PUNCT,,.,PUNCT,PUNCT,9,PUNCT,ess_1053,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1006,1,Dönüşünde,B-AdverbialComp,,dön,NOUN,Noun,6,obl,ess_213,Loc,Sing,_,Pos,_,_,_,_,3,_,_,_,_,ess
1006,2,Emekli,B-IndefiniteObj,,emekli,ADJ,NAdj,3,amod,ess_213,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1006,3,Sandığı,I-IndefiniteObj,,sandık,VERB,Verb,5,nmod:poss,ess_213,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1006,4,Genel,I-IndefiniteObj,,genel,ADJ,Adj,5,amod,ess_213,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1006,5,Müdürü,I-IndefiniteObj,,müdür,NOUN,Noun,6,nsubj,ess_213,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1006,6,oldu,B-Pred,,ol,VERB,Verb,0,root,ess_213,_,Sing,_,Pos,_,_,Fh,Perf,3,_,_,_,Past,ess
1006,7,.,PUNCT,,.,PUNCT,PUNCT,6,PUNCT,ess_213,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1007,1,Bir,B-AdverbialComp,,bir,DET,ANum,2,det,ess_872,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1007,2,gün,I-AdverbialComp,,gün,NOUN,Noun,10,obl,ess_872,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1007,3,Yahudilere,B-IndirectObj,,Yahudi,PROPN,Prop,10,obl,ess_872,Dat,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
1007,4,"""Vatandaş",B-AdverbialComp,,"""Vatandaş",PROPN,Prop,7,vocative,ess_872,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1007,5,",",I-AdverbialComp,,",",PUNCT,PUNCT,7,PUNCT,ess_872,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1007,6,Türkçe,I-AdverbialComp,,Türkçe,PROPN,Prop,7,obj,ess_872,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1007,7,konuş,I-AdverbialComp,,kon(I),NOUN,Noun,10,advcl,ess_872,Nom,Sing,_,Pos,_,_,_,_,3,_,_,_,_,ess
1007,8,!,I-AdverbialComp,,!,PUNCT,PUNCT,7,PUNCT,ess_872,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1007,9,"""diye",I-AdverbialComp,,"""di",NOUN,Noun,7,case,ess_872,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1007,10,bağırmış,B-Pred,,bağır,VERB,Verb,0,root,ess_872,_,Sing,_,Pos,_,_,Nfh,_,3,_,_,_,Past,ess
1007,11,",",PUNCT,,",",PUNCT,PUNCT,10,PUNCT,ess_872,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1007,12,"""",B-IndefiniteObj,,"""",PUNCT,PUNCT,13,PUNCT,ess_872,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1007,13,Türkleşsenize,I-IndefiniteObj,,Türk,PRON,Reflex,16,ccomp,ess_872,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1007,14,yahu,I-IndefiniteObj,,yahu,INTJ,Interj,13,discourse,ess_872,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1007,15,"""",I-IndefiniteObj,,"""",PUNCT,PUNCT,13,PUNCT,ess_872,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1007,16,demiş,B-Pred,,de,VERB,Verb,10,conj,ess_872,_,Sing,_,Pos,_,_,Nfh,_,3,_,_,_,Past,ess
1007,17,yani,O,,yani,CCONJ,Conj,16,discourse,ess_872,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1007,18,.,PUNCT,,.,PUNCT,PUNCT,16,PUNCT,ess_872,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1009,1,-,O,,-,PUNCT,PUNCT,3,PUNCT,ess_965,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1009,2,Her,O,?*?,her,DET,Det,3,det,ess_965,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1009,3,şey,O,,şey,NOUN,Noun,0,root,ess_965,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1009,4,kadar,O,,kadar,ADP,PCDat,2,case,ess_965,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1009,5,!,PUNCT,,!,PUNCT,PUNCT,3,PUNCT,ess_965,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1018,1,Bugünle,B-Pred,,bugün,ADV,Reflex,3,advmod,ess_418,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1018,2,birlikte,I-Pred,,birlikte,ADP,PCIns,1,case,ess_418,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1018,3,geride,I-Pred,,geri,ADJ,NAdj,6,acl,ess_418,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1018,4,kalan,I-Pred,,kal,VERB,Verb,3,compound,ess_418,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,ess
1018,5,geçmiş,I-Pred,,geçmiş,ADJ,Adj,6,amod,ess_418,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1018,6,yılların,I-Pred,,yıl,NOUN,Noun,9,nmod:poss,ess_418,Gen,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
1018,7,da,I-Pred,,da,CCONJ,Conj,6,advmod:emph,ess_418,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1018,8,ortak,I-Pred,,ortak,ADJ,NAdj,9,nmod:poss,ess_418,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1018,9,bileşkesi,I-Pred,,bileşke,NOUN,Noun,11,nsubj,ess_418,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1018,10,",",PUNCT,,",",PUNCT,PUNCT,11,PUNCT,ess_418,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1018,11,İdil,B-Subj,,idil,PROPN,Prop,0,root,ess_418,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1018,12,Biret,I-Pred,,Biret,PROPN,Prop,11,flat,ess_418,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1018,13,.,PUNCT,,.,PUNCT,PUNCT,11,PUNCT,ess_418,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1019,1,Kendime,B-IndirectObj,,kendi,NOUN,Noun,4,nmod,ess_1560,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1019,2,karşı,I-IndirectObj,,karşı,ADV,Adverb,4,advmod,ess_1560,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1019,3,da,O,,da,CCONJ,Conj,2,advmod:emph,ess_1560,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1019,4,hınç,B-Pred,,hınç,NOUN,Noun,0,root,ess_1560,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1019,5,duyuyorum,I-Pred,,duy,VERB,Verb,4,compound,ess_1560,_,Sing,_,Pos,_,_,_,Prog,1,_,_,_,Pres,ess
1019,6,.,PUNCT,,.,PUNCT,PUNCT,4,PUNCT,ess_1560,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1038,1,Geçenlerde,B-AdverbialComp,,geçenlerde,ADV,Adverb,5,obl,ess_73,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1038,2,bir,B-AdverbialComp,,bir,DET,ANum,3,det,ess_73,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1038,3,vatandaşla,I-AdverbialComp,,vatandaş,NOUN,Noun,5,obl,ess_73,Ins,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1038,4,röportaj,B-IndefiniteObj,,röportaj,NOUN,Noun,5,obj,ess_73,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1038,5,yaptılar,B-Pred,,yap,VERB,Verb,0,root,ess_73,_,Plur,_,Pos,_,_,Fh,Perf,3,_,_,_,Past,ess
1038,6,.,PUNCT,,.,PUNCT,PUNCT,5,PUNCT,ess_73,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1045,1,İnce,B-IndirectObj,?*?,ince,ADJ,Adj,0,root,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1045,2,",",I-IndirectObj,,",",PUNCT,PUNCT,3,PUNCT,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1045,3,uzun,I-IndirectObj,,uzun,ADJ,Adj,1,conj,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1045,4,",",I-IndirectObj,,",",PUNCT,PUNCT,6,PUNCT,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1045,5,kara,I-IndirectObj,,kara,ADJ,Adj,6,amod,ess_1337,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1045,6,yasta,I-IndirectObj,,yasta,NOUN,Noun,1,conj,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1045,7,",",I-IndirectObj,,",",PUNCT,PUNCT,10,PUNCT,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1045,8,acıyla,I-IndirectObj,,aç,ADJ,NAdj,10,amod,ess_1337,Ins,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1045,9,dolu,I-IndirectObj,,dolu,ADJ,Adj,8,compound:redup,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1045,10,Elmanın,I-IndirectObj,,elma,NOUN,Noun,1,conj,ess_1337,Gen,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1045,11,",",I-IndirectObj,,",",PUNCT,PUNCT,13,PUNCT,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1045,12,portakalın,I-IndirectObj,,portakal,NOUN,Noun,13,nmod:poss,ess_1337,Gen,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1045,13,yanında,I-IndirectObj,,yan,ADJ,NAdj,1,conj,ess_1337,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1045,14,",",PUNCT,,",",PUNCT,PUNCT,16,PUNCT,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1045,15,meyvelerin,B-Pred,,meyve,NOUN,Noun,16,nmod:poss,ess_1337,Gen,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
1045,16,komedyeni,I-Pred,,komedyen,NOUN,Noun,1,conj,ess_1337,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1045,17,dir,I-Pred,,i,AUX,Zero,1,cop,ess_1337,_,Sing,_,_,_,_,_,Perf,3,_,Gen,_,Pres,ess
1045,18,!,PUNCT,,!,PUNCT,PUNCT,1,PUNCT,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1046,1,İnce,B-IndirectObj,,ince,ADJ,Adj,0,root,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1046,2,",",I-IndirectObj,,",",PUNCT,PUNCT,3,PUNCT,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1046,3,uzun,I-IndirectObj,,uzun,ADJ,Adj,1,conj,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1046,4,",",I-IndirectObj,,",",PUNCT,PUNCT,6,PUNCT,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1046,5,kara,I-IndirectObj,,kara,ADJ,Adj,6,amod,ess_1337,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1046,6,yasta,I-IndirectObj,,yasta,NOUN,Noun,1,conj,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1046,7,",",I-IndirectObj,,",",PUNCT,PUNCT,10,PUNCT,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1046,8,acıyla,I-IndirectObj,,aç,ADJ,NAdj,10,amod,ess_1337,Ins,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1046,9,dolu,I-IndirectObj,,dolu,ADJ,Adj,8,compound:redup,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1046,10,Elmanın,I-IndirectObj,,elma,NOUN,Noun,1,conj,ess_1337,Gen,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1046,11,",",I-IndirectObj,,",",PUNCT,PUNCT,13,PUNCT,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1046,12,portakalın,I-IndirectObj,,portakal,NOUN,Noun,13,nmod:poss,ess_1337,Gen,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1046,13,yanında,I-IndirectObj,,yan,ADJ,NAdj,1,conj,ess_1337,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1046,14,",",PUNCT,,",",PUNCT,PUNCT,16,PUNCT,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1046,15,meyvelerin,B-Pred,,meyve,NOUN,Noun,16,nmod:poss,ess_1337,Gen,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
1046,16-17,komedyenidir,I-Pred,,_,_,_,0,_,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1046,18,!,PUNCT,,!,PUNCT,PUNCT,1,PUNCT,ess_1337,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1047,1,Okulları,B-AdverbialComp,,okul,NOUN,Noun,3,nsubj,ess_545,Nom,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
1047,2,bile,I-AdverbialComp,,bile,ADV,Adverb,1,advmod:emph,ess_545,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1047,3,atmaya,I-AdverbialComp,,at,VERB,Verb,4,ccomp,ess_545,Dat,Sing,_,Pos,_,_,_,_,3,_,_,_,_,ess
1047,4,çalışıyorlar,B-Pred,,çalış,VERB,Verb,0,root,ess_545,_,Plur,_,Pos,_,_,_,Prog,3,_,_,_,Pres,ess
1047,5,kentlerin,B-IndirectObj,,kent,NOUN,Noun,6,nmod:poss,ess_545,Gen,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
1047,6,kıyılarında,I-IndirectObj,,kıyı,NOUN,Noun,10,amod,ess_545,Loc,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
1047,7,ki,I-IndirectObj,,ki,ADP,Rel,6,case,ess_545,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1047,8,daha,I-IndirectObj,,daha,ADV,Adverb,9,advmod,ess_545,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1047,9,ucuz,I-IndirectObj,,ucuz,ADJ,Adj,10,amod,ess_545,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1047,10,yerlere,I-IndirectObj,,yer,NOUN,Noun,3,iobj,ess_545,Dat,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
1047,11,...,PUNCT,,...,PUNCT,PUNCT,4,PUNCT,ess_545,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1048,1,Okulları,B-AdverbialComp,,okul,NOUN,Noun,3,nsubj,ess_545,Nom,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
1048,2,bile,I-AdverbialComp,,bile,ADV,Adverb,1,advmod:emph,ess_545,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1048,3,atmaya,I-AdverbialComp,,at,VERB,Verb,4,ccomp,ess_545,Dat,Sing,_,Pos,_,_,_,_,3,_,_,_,_,ess
1048,4,çalışıyorlar,B-Pred,,çalış,VERB,Verb,0,root,ess_545,_,Plur,_,Pos,_,_,_,Prog,3,_,_,_,Pres,ess
1048,5,kentlerin,B-IndirectObj,,kent,NOUN,Noun,6,nmod:poss,ess_545,Gen,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
1048,6-7,kıyılarındaki,I-IndirectObj,,_,_,_,0,_,ess_545,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1048,8,daha,I-IndirectObj,,daha,ADV,Adverb,9,advmod,ess_545,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1048,9,ucuz,I-IndirectObj,,ucuz,ADJ,Adj,10,amod,ess_545,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1048,10,yerlere,I-IndirectObj,,yer,NOUN,Noun,3,iobj,ess_545,Dat,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
1048,11,...,PUNCT,,...,PUNCT,PUNCT,4,PUNCT,ess_545,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1049,1,Ne,B-Pred,,ne,PRON,Ques,0,root,ess_552,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1049,2,dir,I-Pred,,i,AUX,Zero,1,cop,ess_552,_,Sing,_,_,_,_,_,Perf,3,_,Gen,_,Pres,ess
1049,3,dalga,B-Subj,,dalga,NOUN,Noun,1,nsubj,ess_552,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1049,4,?,PUNCT,,?,PUNCT,PUNCT,1,PUNCT,ess_552,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1050,1-2,Nedir,B-Pred,,_,_,_,0,_,ess_552,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1050,3,dalga,B-Subj,,dalga,NOUN,Noun,1,nsubj,ess_552,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1050,4,?,PUNCT,,?,PUNCT,PUNCT,1,PUNCT,ess_552,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1051,1,Tamam,O,,Tamam,ADJ,NAdj,14,discourse,ess_1295,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1051,2,",",PUNCT,,",",PUNCT,PUNCT,4,PUNCT,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1051,3,bir,B-Subj,,bir,DET,ANum,4,det,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1051,4,yere,I-Subjj,,yer,NOUN,Noun,1,conj,ess_1295,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1051,5,girerken,I-Subjj,,gir,VERB,Verb,4,compound:lvc,ess_1295,_,Sing,_,Pos,_,_,_,Hab,3,_,Imp,_,Pres,ess
1051,6,",",I-Subjj,,",",PUNCT,PUNCT,14,PUNCT,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1051,7,bir,I-Subjj,,bir,DET,ANum,8,det,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1051,8,açılış,I-Subjj,,aç,NOUN,Noun,10,nmod,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1051,9,yaparken,I-Subjj,,yap,VERB,Verb,8,compound,ess_1295,_,Sing,_,Pos,_,_,_,Hab,3,_,Imp,_,Pres,ess
1051,10,besmele,I-Subjj,,besmele,NOUN,Noun,11,obl,ess_1295,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1051,11,çekmek,I-Subjj,,çek,VERB,Verb,14,nsubj,ess_1295,Nom,_,_,Pos,_,_,_,_,_,_,_,_,_,ess
1051,12,en,B-AdverbialComp,,en,ADV,Adverb,13,advmod,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1051,13,güzel,I-AdverbialComp,,güzel,ADJ,Adj,14,amod,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1051,14,davranıştır,B-Pred,,davran,VERB,Verb,0,root,ess_1295,Nom,Sing,_,Pos,_,_,_,_,3,_,_,_,_,ess
1051,15,",",PUNCT,,",",PUNCT,PUNCT,18,PUNCT,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1051,16,doğru,B-Pred,,doğru,ADJ,Adj,17,amod,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1051,17,olan,I-Pred,,ol,VERB,Verb,18,acl,ess_1295,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,ess
1051,18,şey,I-Pred,,şey,NOUN,Noun,14,conj,ess_1295,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1051,19,dir,I-Pred,,i,AUX,Zero,18,cop,ess_1295,_,Sing,_,_,_,_,_,Perf,3,_,Gen,_,Pres,ess
1051,20,",",PUNCT,,",",PUNCT,PUNCT,25,PUNCT,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1051,21,ancak,O,,ancak,CCONJ,Conj,25,mark,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1051,22,neden,B-AdverbialComp,,neden,ADV,Noun,25,advmod,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1051,23,mikrofonlara,I-AdverbialComp,,mikrofon,NOUN,Noun,24,obl,ess_1295,Dat,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
1051,24,bağırarak,I-AdverbialComp,,bağır,VERB,Verb,25,advcl,ess_1295,_,_,_,Pos,_,_,_,_,_,_,Imp,_,_,ess
1051,25,besmele,B-Pred,,besmele,NOUN,Noun,14,conj,ess_1295,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1051,26,çeker,I-Pred,,çek,VERB,Verb,25,compound,ess_1295,_,Sing,_,Pos,_,_,_,Hab,3,_,_,_,Pres,ess
1051,27,ki,O,,ki,ADP,Rel,25,case,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1051,28,bir,B-Subj,,bir,DET,ANum,29,det,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1051,29,insan,I-Subjj,,insan,NOUN,Noun,25,nsubj,ess_1295,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1051,30,?,PUNCT,,?,PUNCT,PUNCT,29,PUNCT,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
1052,1,Tamam,O,,Tamam,ADJ,NAdj,14,discourse,ess_1295,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
1052,2,",",PUNCT,,",",PUNCT,PUNCT,4,PUNCT,ess_1295,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
